word_raw,word_index,file_name,text_index,program_name,program_type,full_path
fall,215,MS-A_04_14_Yard_sale.txt,MS-A_04_14,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_14_Yard_sale.txt
Mom's,0,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
treasures,1,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
When,2,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
I,3,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
was,4,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
ten,5,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
I,6,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
had,7,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
a,8,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
bird,9,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
said,10,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
mom,11,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
This,12,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
is,13,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
her,14,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
cage,15,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
It,16,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
is,17,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
very,18,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
old,19,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
I,20,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
can,21,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
still,22,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
see,23,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
my,24,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
bird,25,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
sitting,26,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
on,27,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
this,28,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
perch,29,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
singing,30,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
tunes,31,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
This,32,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
is,33,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
my,34,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
jump,35,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
rope,36,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
said,37,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
mom,38,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
It,39,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
is,40,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
not,41,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
that,42,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
old,43,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
All,44,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
my,45,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
pals,46,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
skipped,47,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
rope,48,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
together,49,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
on,50,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
my,51,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
side,52,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
walk,53,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
I,54,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
can,55,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
still,56,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
see,57,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
us,58,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
jumping,59,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
and,60,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
grinning,61,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
My,62,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
uncle,63,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
once,64,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
had,65,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
a,66,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
tan,67,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
horse,68,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
said,69,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
mom,70,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
This,71,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
went,72,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
on,73,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
her,74,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
back,75,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
It,76,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
is,77,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
not,78,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
that,79,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
old,80,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
We,81,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
trotted,82,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
on,83,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
a,84,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
path,85,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
about,86,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
ten,87,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
miles,88,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
This,89,MS-A_04_15_Mom's_treasures.txt,MS-A_04_15,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_4/MS-A_04_15_Mom's_treasures.txt
